variant_id,model_id,canonical_name,section,product_type,brand,model,variant_name,ram_gb,storage_gb,color,manufacturer_sku,gtin,manufacturer_url,source_status,created_at,updated_at
VAR-7BCF0478D791F9,MOD-D13D39C8DA401F,TP-Link EAP245 EAP245 / AC1750 dual-band ceiling-mount Gigabit access point,الكمبيوتر والشبكات,نقاط وصول لاسلكية,TP-Link,EAP245,EAP245 / AC1750 dual-band ceiling-mount Gigabit access point,,,,EAP245,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-B1B10D9F4D94E3,MOD-3805BEFB430802,"IKEA IDEALISK Jug graduated/stainless steel, 1 l | 1L",المطبخ والأدوات المنزلية,أباريق,IKEA,IDEALISK Jug,"graduated/stainless steel, 1 l",,,,16968300,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-3D1254ECE647F9,MOD-70F80472EA1D35,Mintra Diamond Pitcher Blue | 2.7L,المطبخ والأدوات المنزلية,أباريق,Mintra,Diamond Pitcher,Blue,,,blue,14314,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-2338EF27D9155A,MOD-70F80472EA1D35,Mintra Diamond Pitcher Mint | 2.7L,المطبخ والأدوات المنزلية,أباريق,Mintra,Diamond Pitcher,Mint,,,mint,14313,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-8AAD0E58CED13E,MOD-70F80472EA1D35,Mintra Diamond Pitcher Pink | 2.7L,المطبخ والأدوات المنزلية,أباريق,Mintra,Diamond Pitcher,Pink,,,pink,14311,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-D85BA7BED3C84E,MOD-70F80472EA1D35,Mintra Diamond Pitcher Purple | 2.7L,المطبخ والأدوات المنزلية,أباريق,Mintra,Diamond Pitcher,Purple,,,purple,14315,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-0CEAD93BEEA315,MOD-70F80472EA1D35,Mintra Diamond Pitcher Watermelon | 2.7L,المطبخ والأدوات المنزلية,أباريق,Mintra,Diamond Pitcher,Watermelon,,,watermelon,14310,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-AC85ECFDA204AC,MOD-70F80472EA1D35,Mintra Diamond Pitcher Yellow | 2.7L,المطبخ والأدوات المنزلية,أباريق,Mintra,Diamond Pitcher,Yellow,,,yellow,14312,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-D09FC1D98CB6AB,MOD-639F1DC91420BF,Tefal K3033312 1 L | Black | 1L,المطبخ والأدوات المنزلية,أباريق,Tefal,K3033312,1 L | Black,,,Black,K3033312,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-5D60227ED020F1,MOD-68A9FFB65EAB7C,"IKEA RIKLIG Teapot glass, 1.5 l | 1.5L",المطبخ والأدوات المنزلية,أباريق شاي,IKEA,RIKLIG Teapot,"glass, 1.5 l",,,,90150071,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-CFBE28230819A9,MOD-9B9825186D88E1,"IKEA IKEA 365+ Coffee/tea maker clear glass/stainless steel, 1 l | 1L",المطبخ والأدوات المنزلية,أدوات تحضير قهوة وشاي,IKEA,IKEA 365+ Coffee/tea maker,"clear glass/stainless steel, 1 l",,,,20532724,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-3C52B85A6CE387,MOD-B99CC2BE0C6472,"IKEA APTITLIG Lazy Susan organizer bamboo, 28 cm",المطبخ والأدوات المنزلية,أدوات تقديم,IKEA,APTITLIG Lazy Susan,"organizer bamboo, 28 cm",,,,60562498,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-7213A86D9B0AD4,MOD-796C0F41910ECA,"IKEA KVITTERA Serving stand three tiers, clear glass/stainless steel",المطبخ والأدوات المنزلية,أدوات تقديم,IKEA,KVITTERA Serving stand,"three tiers, clear glass/stainless steel",,,,90279842,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-DBD3619C7967B4,MOD-B58A867A874EE3,IKEA OSTBIT Serving tong bamboo,المطبخ والأدوات المنزلية,أدوات تقديم,IKEA,OSTBIT Serving tong,bamboo,,,,00453464,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-C3AF257DA7AD18,MOD-AB8E3555D6E73B,IKEA SKALLKNEKT 2-piece salad servers set solid birch,المطبخ والأدوات المنزلية,أدوات تقديم,IKEA,SKALLKNEKT 2-piece salad servers set,solid birch,,,,90604500,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-69A6464E140AA4,MOD-8A03C2AC2B5853,IKEA BÄSTIS Lint roller grey,المطبخ والأدوات المنزلية,أدوات تنظيف,IKEA,BÄSTIS Lint roller,grey,,,grey,90425626,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-F935486A42A673,MOD-C2E2752305965F,IKEA BÄSTIS Lint roller with 4 refills Lint roller with 4 refills | SKU 30141126,المطبخ والأدوات المنزلية,أدوات تنظيف,IKEA,BÄSTIS Lint roller with 4 refills,Lint roller with 4 refills,,,,30141126,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-BC4FD3ABA0849F,MOD-C2E2752305965F,IKEA BÄSTIS Lint roller with 4 refills Lint roller with 4 refills | SKU S39642510,المطبخ والأدوات المنزلية,أدوات تنظيف,IKEA,BÄSTIS Lint roller with 4 refills,Lint roller with 4 refills,,,,S39642510,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-14187819C72C37,MOD-53E3C7DC25A7D1,"IKEA FRUKTPLOCKARE Lint brush black/light grey, 12x6x4 cm | 12×6×4 cm | black / grey",المطبخ والأدوات المنزلية,أدوات تنظيف,IKEA,FRUKTPLOCKARE Lint brush,"black/light grey, 12x6x4 cm",,,black / grey,20528388,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-B64DFD50EFC20B,MOD-A99D94FC522937,IKEA LILLNAGGEN Squeegee Squeegee,المطبخ والأدوات المنزلية,أدوات تنظيف,IKEA,LILLNAGGEN Squeegee,Squeegee,,,,40243596,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-4715FC9EEB18A0,MOD-CCD358D01CFB33,IKEA PEPPRIG Bristle refill for brush head green,المطبخ والأدوات المنزلية,أدوات تنظيف,IKEA,PEPPRIG Bristle refill for brush head,green,,,green,60567617,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-782A67BCC09204,MOD-6F6A033CC10ED7,IKEA PEPPRIG Cleaning set blue/yellow,المطبخ والأدوات المنزلية,أدوات تنظيف,IKEA,PEPPRIG Cleaning set,blue/yellow,,,blue / yellow,80567621,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-F63A0FDBE862ED,MOD-008028BA32BE64,IKEA PEPPRIG Dust pan and brush grey,المطبخ والأدوات المنزلية,أدوات تنظيف,IKEA,PEPPRIG Dust pan and brush,grey,,,grey,10527087,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-F29B84A841EF16,MOD-62FDD182790C83,"IKEA PEPPRIG Duster cover yellow, 45x7 cm | 45×7 cm",المطبخ والأدوات المنزلية,أدوات تنظيف,IKEA,PEPPRIG Duster cover,"yellow, 45x7 cm",,,yellow,50567627,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-759D2876552BCA,MOD-9BAB0EE5F0EB44,"IKEA PEPPRIG Gap cleaning cover green, 45x7 cm | 45×7 cm",المطبخ والأدوات المنزلية,أدوات تنظيف,IKEA,PEPPRIG Gap cleaning cover,"green, 45x7 cm",,,green,80567635,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-B7A2A69DA3522A,MOD-1F98DE365E933B,IKEA PEPPRIG Microfiber cloth 28x28 cm | 28×28 cm,المطبخ والأدوات المنزلية,أدوات تنظيف,IKEA,PEPPRIG Microfiber cloth,28x28 cm,,,,20575638,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-058249D89E07A7,MOD-1F98DE365E933B,"IKEA PEPPRIG Microfiber cloth green blue/yellow, 28x28 cm | 28×28 cm | blue / green / yellow",المطبخ والأدوات المنزلية,أدوات تنظيف,IKEA,PEPPRIG Microfiber cloth,"green blue/yellow, 28x28 cm",,,blue / green / yellow,40567637,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-DF13A609A9B2B6,MOD-A589CE57566C94,IKEA PEPPRIG Spray bottle 55 cl | 55cl,المطبخ والأدوات المنزلية,أدوات تنظيف,IKEA,PEPPRIG Spray bottle,55 cl,,,,30499535,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-66AB89B84C78EC,MOD-C54FF022B3F1CB,"IKEA SAMLA Insert for box 11/22 l transparent, 37x25x12 cm | 37×25×12 cm",المطبخ والأدوات المنزلية,أدوات تنظيف,IKEA,SAMLA Insert for box 11/22 l,"transparent, 37x25x12 cm",,,,50102973,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-979C0676D79D46,MOD-1116E9D424EA15,IKEA TRIXIG Cleaning cloth 18x20 cm | 18×20 cm,المطبخ والأدوات المنزلية,أدوات تنظيف,IKEA,TRIXIG Cleaning cloth,18x20 cm,,,,90581099,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-62F744602E9D4A,MOD-2804C29D7B7DB3,"IKEA BAKTRADITION Baking mat beige, 41x31 cm | 41×31 cm",المطبخ والأدوات المنزلية,أدوات خبز,IKEA,BAKTRADITION Baking mat,"beige, 41x31 cm",,,beige,90480175,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-B590E83993DCB1,MOD-2105E09CA75049,IKEA IDEALISK Flour sifter stainless steel,المطبخ والأدوات المنزلية,أدوات خبز,IKEA,IDEALISK Flour sifter,stainless steel,,,,40014340,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-6C2B35EC5A705B,MOD-97ED4EF151F063,IKEA KRISPIG Cake carrier 36 cm,المطبخ والأدوات المنزلية,أدوات خبز,IKEA,KRISPIG Cake carrier,36 cm,,,,20336407,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-672A08505C37AF,MOD-02FD9713814B37,IKEA LÄTTBAKAD Cooling rack 39x28 cm | 39×28 cm,المطبخ والأدوات المنزلية,أدوات خبز,IKEA,LÄTTBAKAD Cooling rack,39x28 cm,,,,20480145,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-BDE064821219D4,MOD-5A7EA0901FDE93,IKEA FÄRGKLAR 18-piece service matt dark grey,المطبخ والأدوات المنزلية,أدوات سفرة,IKEA,FÄRGKLAR 18-piece service,matt dark grey,,,grey,20564710,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-9E73AC451B2A2E,MOD-A3B73386CF6434,IKEA UPPLAGA 18-piece service white,المطبخ والأدوات المنزلية,أدوات سفرة,IKEA,UPPLAGA 18-piece service,white,,,white,30424724,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-6B04D806C6C6E2,MOD-DBB75F18E12420,IKEA LILLHAVET Multifunctional dish rack anthracite,المطبخ والأدوات المنزلية,أدوات غسيل أطباق,IKEA,LILLHAVET Multifunctional dish rack,anthracite,,,anthracite,80461276,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-9542CA038BB677,MOD-B3C528972422EB,"IKEA NÅLBLECKA Kitchen countertop organiser metal/bamboo, 23x13x15 cm | 23×13×15 cm",المطبخ والأدوات المنزلية,أدوات غسيل أطباق,IKEA,NÅLBLECKA Kitchen countertop organiser,"metal/bamboo, 23x13x15 cm",,,,00618573,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-11813ED4D6E697,MOD-0AEFB2E2122A09,"IKEA NYSKÖLJD Dish drying mat dark grey, 44x36 cm | 44×36 cm",المطبخ والأدوات المنزلية,أدوات غسيل أطباق,IKEA,NYSKÖLJD Dish drying mat,"dark grey, 44x36 cm",,,grey,00451059,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-41F719E7A0AF82,MOD-E7745F375ACC60,"IKEA ORDNING Cutlery stand stainless steel, 13.5 cm",المطبخ والأدوات المنزلية,أدوات غسيل أطباق,IKEA,ORDNING Cutlery stand,"stainless steel, 13.5 cm",,,,30011832,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-3CEABD94F5AC43,MOD-3DAB72375984D7,"IKEA RINNIG Dish drying mat beige, 51x42 cm | 51×42 cm",المطبخ والأدوات المنزلية,أدوات غسيل أطباق,IKEA,RINNIG Dish drying mat,"beige, 51x42 cm",,,beige,50595442,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-94DE811F5632F9,MOD-4E3E710B6AD739,IKEA RINNIG Dish-washing brush grey,المطبخ والأدوات المنزلية,أدوات غسيل أطباق,IKEA,RINNIG Dish-washing brush,grey,,,grey,30407814,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-49CA503268595D,MOD-AB6C0D3D789EA4,IKEA RINNIG Sink container black,المطبخ والأدوات المنزلية,أدوات غسيل أطباق,IKEA,RINNIG Sink container,black,,,black,80595445,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-22D812C800923D,MOD-9C49F05FBF8ED8,IKEA SKOLÄST Sink container extendable,المطبخ والأدوات المنزلية,أدوات غسيل أطباق,IKEA,SKOLÄST Sink container,extendable,,,,60556685,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-7FFC11296607EF,MOD-E03D39368C6B2A,IKEA TORKAD Kitchen roll holder silver-colour,المطبخ والأدوات المنزلية,أدوات غسيل أطباق,IKEA,TORKAD Kitchen roll holder,silver-colour,,,silver,00208670,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-322EA9F35E8ACE,MOD-C19ECFA1720B24,"IKEA VÄLVÅRDAD Cutlery stand dark grey-blue/galvanised, 13 cm | blue / grey",المطبخ والأدوات المنزلية,أدوات غسيل أطباق,IKEA,VÄLVÅRDAD Cutlery stand,"dark grey-blue/galvanised, 13 cm",,,blue / grey,10605320,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-56ED927614D5D0,MOD-4C30EDFD151182,IKEA VIDEVECKMAL Dish-washing brush with dispenser bright green,المطبخ والأدوات المنزلية,أدوات غسيل أطباق,IKEA,VIDEVECKMAL Dish-washing brush with dispenser,bright green,,,green,90556702,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-8B4A5CA546CC46,MOD-6E5BE53F9FD6BC,IKEA VIMPELFISK Cutlery holder bamboo/grey-turquoise,المطبخ والأدوات المنزلية,أدوات غسيل أطباق,IKEA,VIMPELFISK Cutlery holder,bamboo/grey-turquoise,,,grey / turquoise,30581648,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-2611EE3C693D60,MOD-3B62274B80FC72,"IKEA BLOMNING Tin with lid off-white/for coffee/tea, 10x10x20 cm | 10×10×20 cm | off-white / white",المطبخ والأدوات المنزلية,أدوات قهوة وشاي,IKEA,BLOMNING Tin with lid,"off-white/for coffee/tea, 10x10x20 cm",,,off-white / white,70609023,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-0963797658D115,MOD-AF771A651A257C,"IKEA GOTTFINNANDE Saucer clear glass, 12 cm",المطبخ والأدوات المنزلية,أدوات قهوة وشاي,IKEA,GOTTFINNANDE Saucer,"clear glass, 12 cm",,,,20463966,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-192EB2EF54EE24,MOD-97F1197A24EBB0,IKEA IDEALISK Tea infuser stainless steel,المطبخ والأدوات المنزلية,أدوات قهوة وشاي,IKEA,IDEALISK Tea infuser,stainless steel,,,,46956800,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-08A3FE207B7233,MOD-710BEE3FF8E5AA,IKEA ÄDELSTEN Pestle and mortar marble black,المطبخ والأدوات المنزلية,أدوات مطبخ,IKEA,ÄDELSTEN Pestle and mortar,marble black,,,black,60201251,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-1A32D855AB4A97,MOD-8D8453BF40E92F,IKEA IDEALISK Cooking tweezers stainless steel,المطبخ والأدوات المنزلية,أدوات مطبخ,IKEA,IDEALISK Cooking tweezers,stainless steel,,,,90573320,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-2AF81A880D0E65,MOD-BCB7C47DC05B40,IKEA IKEA 365+ Mandoline black,المطبخ والأدوات المنزلية,أدوات مطبخ,IKEA,IKEA 365+ Mandoline,black,,,black,00422321,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-EFA868F86712A2,MOD-41B794895BAB67,IKEA KONCIS Garlic press stainless steel,المطبخ والأدوات المنزلية,أدوات مطبخ,IKEA,KONCIS Garlic press,stainless steel,,,,00089163,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-0976AC149832C2,MOD-5873A68839A348,IKEA MÅNÖGA Scissors stainless steel/black,المطبخ والأدوات المنزلية,أدوات مطبخ,IKEA,MÅNÖGA Scissors,stainless steel/black,,,black,00563429,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-DA9A8719209BA9,MOD-893DAF0FAE9265,"IKEA SVÄRDFISK Scissors set of 2, stainless steel grey/grey-turquoise",المطبخ والأدوات المنزلية,أدوات مطبخ,IKEA,SVÄRDFISK Scissors,"set of 2, stainless steel grey/grey-turquoise",,,grey / turquoise,60563431,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-57AB738E0786FA,MOD-5F2EAC0EA34792,"IKEA UPPFYLLD Funnel bright yellow, 11 cm",المطبخ والأدوات المنزلية,أدوات مطبخ,IKEA,UPPFYLLD Funnel,"bright yellow, 11 cm",,,yellow,80521930,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-DAD5AAFE239AB5,MOD-1788EE44452431,IKEA UPPFYLLD Pizza cutter off-white | off-white / white,المطبخ والأدوات المنزلية,أدوات مطبخ,IKEA,UPPFYLLD Pizza cutter,off-white,,,off-white / white,30521937,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-9441459F7F8073,MOD-7F2350BB6AA9B1,IKEA UPPFYLLD Salad spinner white,المطبخ والأدوات المنزلية,أدوات مطبخ,IKEA,UPPFYLLD Salad spinner,white,,,white,00521948,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-8E7C37E64AACFE,MOD-AB426F25118FCF,"IKEA VARDAGEN Zester with handle stainless steel/beech, 33 cm",المطبخ والأدوات المنزلية,أدوات مطبخ,IKEA,VARDAGEN Zester with handle,"stainless steel/beech, 33 cm",,,,60581487,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-BD31E13F705F79,MOD-BE5E6565DC4E0C,"IKEA FÖLJSAM Oven dish clear glass, 24.5x24.5 cm | 24.5×24.5 cm",المطبخ والأدوات المنزلية,أطباق فرن,IKEA,FÖLJSAM Oven dish,"clear glass, 24.5x24.5 cm",,,,50311269,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-8F21A5FCDD0714,MOD-DED4DC5895998F,"IKEA GLADELIG Oven dish set of 2, dark grey",المطبخ والأدوات المنزلية,أطباق فرن,IKEA,GLADELIG Oven dish,"set of 2, dark grey",,,grey,50607949,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-422E6BAB0C3642,MOD-5258B5611C980B,"IKEA LÄTTVIKTIG Oven dish white, 30x19 cm | 30×19 cm",المطبخ والأدوات المنزلية,أطباق فرن,IKEA,LÄTTVIKTIG Oven dish,"white, 30x19 cm",,,white,80452106,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-938B30115F5B7A,MOD-9CDF74B98D4652,IKEA LYCKAD Oven/serving dish set of 2 light beige/red-brown | beige / brown / red,المطبخ والأدوات المنزلية,أطباق فرن,IKEA,LYCKAD Oven/serving dish set of 2,light beige/red-brown,,,beige / brown / red,10607951,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-67DB7033F3B219,MOD-3E2688F1A4EBF7,"IKEA MIXTUR Oven/serving dish clear glass, 27x18 cm | 27×18 cm",المطبخ والأدوات المنزلية,أطباق فرن,IKEA,MIXTUR Oven/serving dish,"clear glass, 27x18 cm",,,,60058762,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-77114A03739424,MOD-E3D509C45BCF29,"IKEA POETISK Oven dish off-white, 34x23 cm | 34×23 cm | off-white / white",المطبخ والأدوات المنزلية,أطباق فرن,IKEA,POETISK Oven dish,"off-white, 34x23 cm",,,off-white / white,10513863,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-47CAD36ED46D4D,MOD-7548D96E4D5ABA,"IKEA FÄRGKLAR Plate lilac, 26 cm",المطبخ والأدوات المنزلية,أطباق منفردة,IKEA,FÄRGKLAR Plate,"lilac, 26 cm",,,lilac,90600432,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-9710B1A85B1D16,MOD-4C160F1725A42A,"IKEA FLAMSIG Pizza plate white, 32 cm",المطبخ والأدوات المنزلية,أطباق منفردة,IKEA,FLAMSIG Pizza plate,"white, 32 cm",,,white,00505731,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-E91709E7A8DCDB,MOD-0017A25D5EB68C,"IKEA GLADELIG Deep plate dark grey, 21 cm",المطبخ والأدوات المنزلية,أطباق منفردة,IKEA,GLADELIG Deep plate,"dark grey, 21 cm",,,grey,40596989,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-B1B94196E0C4AE,MOD-748399327088C8,"IKEA GLADELIG Plate blue, 25 cm",المطبخ والأدوات المنزلية,أطباق منفردة,IKEA,GLADELIG Plate,"blue, 25 cm",,,blue,50600721,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-2DCD9F0F4718AC,MOD-748399327088C8,"IKEA GLADELIG Plate grey, 20x13 cm | 20×13 cm",المطبخ والأدوات المنزلية,أطباق منفردة,IKEA,GLADELIG Plate,"grey, 20x13 cm",,,grey,70600758,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-94A2451AFEABEC,MOD-E7D3FBAB66FDC0,"IKEA GLADELIG Side plate blue, 20 cm",المطبخ والأدوات المنزلية,أطباق منفردة,IKEA,GLADELIG Side plate,"blue, 20 cm",,,blue,70600720,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-40001631281011,MOD-27600BBE2415D4,"IKEA IKEA 365+ Serving plate white, 36x20 cm | 36×20 cm",المطبخ والأدوات المنزلية,أطباق منفردة,IKEA,IKEA 365+ Serving plate,"white, 36x20 cm",,,white,00607367,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-A65DB78537FAE9,MOD-DA84B2E99AE8E8,IKEA MOSSMAL Plate/bowl set of 3 dot pattern/light green | green / light green,المطبخ والأدوات المنزلية,أطباق منفردة,IKEA,MOSSMAL Plate/bowl set of 3,dot pattern/light green,,,green / light green,30582780,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-E61E042E70E541,MOD-45488EB0560B31,"IKEA NÄTBARB Deep plate black, 19 cm",المطبخ والأدوات المنزلية,أطباق منفردة,IKEA,NÄTBARB Deep plate,"black, 19 cm",,,black,90563694,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-9D7146A314D2F9,MOD-A665FEB18177A7,"IKEA NÄTBARB Plate black, 24 cm",المطبخ والأدوات المنزلية,أطباق منفردة,IKEA,NÄTBARB Plate,"black, 24 cm",,,black,90563689,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-EE13522522049E,MOD-C7DF91C78D4C9F,"IKEA NÄTBARB Side plate black, 19 cm",المطبخ والأدوات المنزلية,أطباق منفردة,IKEA,NÄTBARB Side plate,"black, 19 cm",,,black,40563696,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-EEABCE229666DA,MOD-B8AEFAF95BBA0E,"IKEA OFTAST Deep plate white, 20 cm",المطبخ والأدوات المنزلية,أطباق منفردة,IKEA,OFTAST Deep plate,"white, 20 cm",,,white,00318942,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-FB396653D0F800,MOD-ADA61229C56574,"IKEA OFTAST Plate white, 25 cm",المطبخ والأدوات المنزلية,أطباق منفردة,IKEA,OFTAST Plate,"white, 25 cm",,,white,30258913,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-026F86F475BA8D,MOD-7227F76EC570A0,"IKEA OFTAST Side plate white, 19 cm",المطبخ والأدوات المنزلية,أطباق منفردة,IKEA,OFTAST Side plate,"white, 19 cm",,,white,60318939,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-839986DF7B2D25,MOD-6711CEADAE4768,"IKEA SIMKRABBA Side plate plastic/green-grey, 21 cm",المطبخ والأدوات المنزلية,أطباق منفردة,IKEA,SIMKRABBA Side plate,"plastic/green-grey, 21 cm",,,green / grey,20609153,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-B3ECC5140367B9,MOD-59105FEBB21373,"IKEA STRIMMIG Deep plate stoneware pale grey-green, 23 cm | green / grey",المطبخ والأدوات المنزلية,أطباق منفردة,IKEA,STRIMMIG Deep plate,"stoneware pale grey-green, 23 cm",,,green / grey,10567667,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-9903A0398FFE41,MOD-A49F037C5B2107,"IKEA STRIMMIG Plate stoneware pale grey-green, 27 cm | green / grey",المطبخ والأدوات المنزلية,أطباق منفردة,IKEA,STRIMMIG Plate,"stoneware pale grey-green, 27 cm",,,green / grey,50567670,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-003F229C83C9DA,MOD-6A48BCFFF24B44,IKEA TOFSAND Plate stand white,المطبخ والأدوات المنزلية,أطباق منفردة,IKEA,TOFSAND Plate stand,white,,,white,00619600,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
